fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
2024-08-29 16:00:00,Cubierto,27,27,26.0,0.0,0,48,Riesgo,0,65,Riesgo,S,13,valdemorillo-id28160
2024-08-29 17:00:00,Cubierto con lluvia escasa,28,28,48.0,0.1,0,43,Riesgo,0,65,Riesgo,S,12,valdemorillo-id28160
2024-08-29 18:00:00,Cubierto,25,25,22.0,0.0,0,67,Riesgo,0,65,Riesgo,S,27,valdemorillo-id28160
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,23,23,18.0,0.2,0,65,Riesgo,0,65,Riesgo,NE,3,valdemorillo-id28160
2024-08-29 20:00:00,Muy nuboso,20,20,20.0,0.0,0,69,65,0,65,Riesgo,N,12,valdemorillo-id28160
2024-08-29 21:00:00,Nubes altas,20,20,13.0,0.0,0,58,Riesgo,0,65,Riesgo,N,10,valdemorillo-id28160
2024-08-29 22:00:00,Muy nuboso con lluvia escasa,20,20,15.0,0.1,0,61,Riesgo,0,65,Riesgo,N,8,valdemorillo-id28160
2024-08-29 23:00:00,Muy nuboso,20,20,10.0,0.0,0,68,Riesgo,0,65,Riesgo,N,9,valdemorillo-id28160
2024-08-30 00:00:00,Muy nuboso,19,19,19.0,0.0,0,74,Riesgo,0,65,Sin riesgo,N,6,valdemorillo-id28160
2024-08-30 01:00:00,Poco nuboso,19,19,14.0,0.0,0,76,Riesgo,0,65,Sin riesgo,N,11,valdemorillo-id28160
2024-08-30 02:00:00,Nubes altas,19,19,8.0,0.0,0,80,15,0,15,Sin riesgo,N,8,valdemorillo-id28160
2024-08-30 03:00:00,Muy nuboso,19,19,10.0,0.0,0,79,15,0,15,Sin riesgo,N,5,valdemorillo-id28160
2024-08-30 04:00:00,Nuboso,19,19,11.0,0.0,0,77,15,0,15,Sin riesgo,N,6,valdemorillo-id28160
2024-08-30 05:00:00,Nuboso,19,19,12.0,0.0,0,81,15,0,15,Sin riesgo,N,7,valdemorillo-id28160
2024-08-30 06:00:00,Cielo despejado,18,18,14.0,0.0,0,88,Riesgo,0,15,Sin riesgo,NE,7,valdemorillo-id28160
2024-08-30 07:00:00,Poco nuboso,18,18,12.0,0.0,0,95,Riesgo,0,15,Sin riesgo,NE,8,valdemorillo-id28160
2024-08-30 08:00:00,Cielo despejado,18,18,13.0,0.0,0,100,35,0,35,Riesgo,NE,7,valdemorillo-id28160
2024-08-30 09:00:00,Muy nuboso,19,19,27.0,0.0,0,89,Riesgo,0,35,Riesgo,N,8,valdemorillo-id28160
2024-08-30 10:00:00,Cubierto,21,21,30.0,0.0,0,83,Riesgo,0,35,Riesgo,E,15,valdemorillo-id28160
2024-08-30 11:00:00,Cubierto,23,23,34.0,0.0,0,76,Riesgo,0,35,Riesgo,E,17,valdemorillo-id28160
2024-08-30 12:00:00,Cubierto,24,24,23.0,0.0,0,74,Riesgo,0,35,Riesgo,SE,20,valdemorillo-id28160
2024-08-30 13:00:00,Intervalos nubosos,26,26,35.0,0.0,0,62,Riesgo,0,35,Riesgo,NE,15,valdemorillo-id28160
2024-08-30 14:00:00,Nubes altas,27,27,21.0,0.0,0,48,55,0,55,Riesgo,N,12,valdemorillo-id28160
2024-08-30 15:00:00,Nuboso,28,28,18.0,0.0,0,45,Riesgo,0,55,Riesgo,E,10,valdemorillo-id28160
2024-08-30 16:00:00,Nubes altas,28,28,16.0,0.0,0,39,Riesgo,0,55,Sin riesgo,SE,6,valdemorillo-id28160
2024-08-30 17:00:00,Intervalos nubosos con lluvia escasa,29,29,20.0,0.1,0,39,Riesgo,0,55,Sin riesgo,NE,4,valdemorillo-id28160
2024-08-30 18:00:00,Nubes altas,27,27,22.0,0.0,0,43,Riesgo,0,55,Sin riesgo,E,10,valdemorillo-id28160
2024-08-30 19:00:00,Nubes altas,25,25,16.0,0.0,0,53,Riesgo,0,55,Sin riesgo,NE,11,valdemorillo-id28160
2024-08-30 20:00:00,Cielo despejado,23,23,13.0,0.0,0,59,20,0,20,Sin riesgo,NE,8,valdemorillo-id28160
2024-08-30 21:00:00,Nubes altas,22,22,14.0,0.0,0,66,20,0,20,Sin riesgo,N,6,valdemorillo-id28160
2024-08-30 22:00:00,Nuboso,21,21,9.0,0.0,0,73,20,0,20,Sin riesgo,N,9,valdemorillo-id28160
2024-08-30 23:00:00,Poco nuboso,19,19,10.0,0.0,0,81,20,0,20,Sin riesgo,N,6,valdemorillo-id28160
2024-08-31 00:00:00,Muy nuboso,20,20,10.0,0.0,0,85,20,0,20,Sin riesgo,N,6,valdemorillo-id28160
2024-08-31 01:00:00,Muy nuboso,20,20,10.0,0.0,0,82,20,0,20,Sin riesgo,N,6,valdemorillo-id28160
2024-08-31 02:00:00,Poco nuboso,20,20,12.0,0.0,0,83,5,0,5,Sin riesgo,N,6,valdemorillo-id28160
2024-08-31 03:00:00,Poco nuboso,20,20,11.0,0.0,0,81,5,0,5,Sin riesgo,E,7,valdemorillo-id28160
2024-08-31 04:00:00,Cielo despejado,19,19,12.0,0.0,0,82,5,0,5,Sin riesgo,E,6,valdemorillo-id28160
2024-08-31 05:00:00,Cielo despejado,19,19,17.0,0.0,0,84,5,0,5,Sin riesgo,N,7,valdemorillo-id28160
2024-08-31 06:00:00,Poco nuboso,18,18,12.0,0.0,0,89,5,0,5,Sin riesgo,N,10,valdemorillo-id28160
2024-08-31 07:00:00,Nubes altas,18,18,8.0,0.0,0,89,5,0,5,Sin riesgo,N,6,valdemorillo-id28160
2024-08-29 12:00:00,Intervalos nubosos con lluvia escasa,25,25,17.0,0.1,0,53,85,0,70,Riesgo,E,9,valdemoro-id28161
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,27,27,18.0,0.1,0,47,Riesgo,0,70,Riesgo,E,6,valdemoro-id28161
2024-08-29 14:00:00,Nubes altas,26,26,18.0,0.0,0,47,95,0,70,Riesgo,SE,7,valdemoro-id28161
2024-08-29 15:00:00,Cubierto,27,27,35.0,0.0,0,43,Riesgo,0,70,Riesgo,SE,8,valdemoro-id28161
2024-08-29 16:00:00,Poco nuboso,27,27,44.0,0.0,0,40,Riesgo,0,70,Riesgo,SE,22,valdemoro-id28161
2024-08-29 17:00:00,Cubierto,28,28,42.0,0.0,0,38,Riesgo,0,70,Riesgo,SE,25,valdemoro-id28161
2024-08-29 18:00:00,Cubierto,26,26,67.0,0.0,0,41,Riesgo,0,70,Riesgo,S,24,valdemoro-id28161
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,23,23,23.0,0.1,0,71,Riesgo,0,70,Riesgo,NO,40,valdemoro-id28161
2024-08-29 20:00:00,Cubierto con tormenta y lluvia escasa,21,21,22.0,0.1,0,76,75,0,70,Riesgo,NE,8,valdemoro-id28161
2024-08-29 21:00:00,Cielo despejado,20,20,27.0,0.0,0,69,Riesgo,0,70,Riesgo,N,12,valdemoro-id28161
2024-08-29 22:00:00,Poco nuboso,19,19,23.0,0.0,0,67,Riesgo,0,70,Riesgo,N,15,valdemoro-id28161
2024-08-29 23:00:00,Cielo despejado,18,18,22.0,0.0,0,95,Riesgo,0,70,Riesgo,N,15,valdemoro-id28161
2024-08-30 00:00:00,Cielo despejado,18,18,16.0,0.0,0,96,Riesgo,0,70,Sin riesgo,NE,15,valdemoro-id28161
2024-08-30 01:00:00,Poco nuboso,18,18,16.0,0.0,0,96,Riesgo,0,70,Sin riesgo,NE,11,valdemoro-id28161
2024-08-30 02:00:00,Muy nuboso,18,18,15.0,0.0,0,86,5,0,5,Sin riesgo,N,11,valdemoro-id28161
2024-08-30 03:00:00,Muy nuboso,18,18,28.0,0.0,0,89,5,0,5,Sin riesgo,NE,10,valdemoro-id28161
2024-08-30 04:00:00,Poco nuboso,18,18,23.0,0.0,0,99,5,0,5,Sin riesgo,N,18,valdemoro-id28161
2024-08-30 05:00:00,Poco nuboso,18,18,17.0,0.0,0,100,5,0,5,Sin riesgo,NE,15,valdemoro-id28161
2024-08-30 06:00:00,Poco nuboso,18,18,16.0,0.0,0,100,Riesgo,0,5,Sin riesgo,NE,11,valdemoro-id28161
2024-08-30 07:00:00,Muy nuboso,17,17,21.0,0.0,0,100,Riesgo,0,5,Sin riesgo,N,11,valdemoro-id28161
2024-08-30 08:00:00,Nuboso,17,17,22.0,0.0,0,100,10,0,10,Riesgo,N,15,valdemoro-id28161
2024-08-30 09:00:00,Nuboso,19,19,27.0,0.0,0,94,Riesgo,0,10,Riesgo,NE,15,valdemoro-id28161
2024-08-30 10:00:00,Intervalos nubosos,22,22,38.0,0.0,0,86,Riesgo,0,10,Riesgo,SE,19,valdemoro-id28161
2024-08-30 11:00:00,Cubierto,24,24,24.0,0.0,0,75,Riesgo,0,10,Riesgo,SE,20,valdemoro-id28161
2024-08-30 12:00:00,Cubierto,25,25,23.0,0.0,0,71,Riesgo,0,10,Riesgo,N,17,valdemoro-id28161
2024-08-30 13:00:00,Nubes altas,27,28,34.0,0.0,0,65,Riesgo,0,10,Riesgo,N,17,valdemoro-id28161
2024-08-30 14:00:00,Nuboso,28,30,39.0,0.0,0,64,55,0,55,Riesgo,NE,23,valdemoro-id28161
2024-08-30 15:00:00,Poco nuboso,29,30,32.0,0.0,0,54,Riesgo,0,55,Riesgo,N,26,valdemoro-id28161
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,29,30,29.0,0.1,0,52,Riesgo,0,55,Sin riesgo,NE,20,valdemoro-id28161
2024-08-30 17:00:00,Poco nuboso,30,31,25.0,0.0,0,52,Riesgo,0,55,Sin riesgo,NE,16,valdemoro-id28161
2024-08-30 18:00:00,Cielo despejado,29,30,23.0,0.0,0,53,Riesgo,0,55,Sin riesgo,N,15,valdemoro-id28161
2024-08-30 19:00:00,Cielo despejado,27,28,31.0,0.0,0,58,Riesgo,0,55,Sin riesgo,NE,10,valdemoro-id28161
2024-08-30 20:00:00,Nuboso,26,26,11.0,0.0,0,59,10,0,10,Sin riesgo,SE,20,valdemoro-id28161
2024-08-30 21:00:00,Nubes altas,24,24,17.0,0.0,0,64,10,0,10,Sin riesgo,E,6,valdemoro-id28161
2024-08-30 22:00:00,Nubes altas,23,23,13.0,0.0,0,70,10,0,10,Sin riesgo,NE,11,valdemoro-id28161
2024-08-30 23:00:00,Muy nuboso,21,21,16.0,0.0,0,81,10,0,10,Sin riesgo,NE,9,valdemoro-id28161
2024-08-31 00:00:00,Muy nuboso,20,20,19.0,0.0,0,83,10,0,10,Sin riesgo,NE,10,valdemoro-id28161
2024-08-31 01:00:00,Muy nuboso,20,20,24.0,0.0,0,75,10,0,10,Sin riesgo,E,13,valdemoro-id28161
2024-08-31 02:00:00,Cubierto,20,20,37.0,0.0,0,80,0,0,0,Sin riesgo,SE,16,valdemoro-id28161
2024-08-31 03:00:00,Cubierto,19,19,28.0,0.0,0,79,0,0,0,Sin riesgo,SE,19,valdemoro-id28161
2024-08-31 04:00:00,Muy nuboso,19,19,13.0,0.0,0,87,0,0,0,Sin riesgo,E,19,valdemoro-id28161
2024-08-31 05:00:00,Poco nuboso,18,18,24.0,0.0,0,86,0,0,0,Sin riesgo,N,8,valdemoro-id28161
2024-08-31 06:00:00,Cubierto,18,18,15.0,0.0,0,87,0,0,0,Sin riesgo,N,16,valdemoro-id28161
2024-08-31 07:00:00,Intervalos nubosos,17,17,6.0,0.0,0,93,0,0,0,Sin riesgo,NE,11,valdemoro-id28161
2024-08-29 12:00:00,Cubierto con tormenta y lluvia escasa,24,24,15.0,0.1,0,67,90,0,70,Riesgo,E,8,valdeolmos-alalpardo-id28162
2024-08-29 13:00:00,Muy nuboso con tormenta y lluvia escasa,25,25,19.0,0.1,0,59,Riesgo,0,70,Riesgo,E,7,valdeolmos-alalpardo-id28162
2024-08-29 14:00:00,Nubes altas,27,28,19.0,0.0,0,53,100,0,75,Riesgo,SE,8,valdeolmos-alalpardo-id28162
2024-08-29 15:00:00,Nubes altas,28,28,20.0,0.0,0,46,Riesgo,0,75,Riesgo,S,8,valdeolmos-alalpardo-id28162
2024-08-29 16:00:00,Cubierto,26,26,41.0,0.0,0,47,Riesgo,0,75,Riesgo,SO,11,valdeolmos-alalpardo-id28162
2024-08-29 17:00:00,Cubierto con tormenta y lluvia escasa,24,24,10.0,0.1,0,51,Riesgo,0,75,Riesgo,S,26,valdeolmos-alalpardo-id28162
2024-08-29 18:00:00,Muy nuboso,25,25,58.0,0.0,0,56,Riesgo,0,75,Riesgo,O,5,valdeolmos-alalpardo-id28162
2024-08-29 19:00:00,Poco nuboso,23,23,17.0,0.0,0,52,Riesgo,0,75,Riesgo,O,34,valdeolmos-alalpardo-id28162
2024-08-29 20:00:00,Cubierto,21,21,23.0,0.0,0,51,80,0,65,Riesgo,NE,11,valdeolmos-alalpardo-id28162
2024-08-29 21:00:00,Muy nuboso,21,21,22.0,0.0,0,75,Riesgo,0,65,Riesgo,NE,11,valdeolmos-alalpardo-id28162
2024-08-29 22:00:00,Nuboso,20,20,23.0,0.0,0,84,Riesgo,0,65,Riesgo,NE,9,valdeolmos-alalpardo-id28162
2024-08-29 23:00:00,Cubierto con lluvia,20,20,32.0,2.0,0,82,Riesgo,0,65,Riesgo,E,14,valdeolmos-alalpardo-id28162
2024-08-30 00:00:00,Intervalos nubosos con lluvia escasa,19,19,27.0,1.0,0,87,Riesgo,0,65,Sin riesgo,E,23,valdeolmos-alalpardo-id28162
2024-08-30 01:00:00,Cielo despejado,19,19,15.0,0.0,0,91,Riesgo,0,65,Sin riesgo,E,16,valdeolmos-alalpardo-id28162
2024-08-30 02:00:00,Poco nuboso,18,18,24.0,0.0,0,97,20,0,20,Sin riesgo,N,10,valdeolmos-alalpardo-id28162
2024-08-30 03:00:00,Poco nuboso,18,18,20.0,0.0,0,96,20,0,20,Sin riesgo,NE,16,valdeolmos-alalpardo-id28162
2024-08-30 04:00:00,Nuboso,18,18,16.0,0.0,0,96,20,0,20,Sin riesgo,NE,11,valdeolmos-alalpardo-id28162
2024-08-30 05:00:00,Muy nuboso,18,18,19.0,0.0,0,100,20,0,20,Sin riesgo,NE,11,valdeolmos-alalpardo-id28162
2024-08-30 06:00:00,Cubierto,17,17,31.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,13,valdeolmos-alalpardo-id28162
2024-08-30 07:00:00,Cielo despejado,17,17,15.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,17,valdeolmos-alalpardo-id28162
2024-08-30 08:00:00,Cubierto,17,17,25.0,0.0,0,100,25,0,25,Riesgo,NE,11,valdeolmos-alalpardo-id28162
2024-08-30 09:00:00,Cubierto,19,19,22.0,0.0,0,97,Riesgo,0,25,Riesgo,NE,17,valdeolmos-alalpardo-id28162
2024-08-30 10:00:00,Cubierto,21,21,24.0,0.0,0,87,Riesgo,0,25,Riesgo,E,13,valdeolmos-alalpardo-id28162
2024-08-30 11:00:00,Cubierto,24,24,22.0,0.0,0,78,Riesgo,0,25,Riesgo,SE,17,valdeolmos-alalpardo-id28162
2024-08-30 12:00:00,Cubierto,25,25,25.0,0.0,0,59,Riesgo,0,25,Riesgo,NE,5,valdeolmos-alalpardo-id28162
2024-08-30 13:00:00,Nubes altas,26,26,37.0,0.0,0,52,Riesgo,0,25,Riesgo,N,11,valdeolmos-alalpardo-id28162
2024-08-30 14:00:00,Nubes altas,28,28,22.0,0.0,0,50,55,0,55,Riesgo,N,20,valdeolmos-alalpardo-id28162
2024-08-30 15:00:00,Cubierto con lluvia escasa,28,28,16.0,0.1,0,50,Riesgo,0,55,Riesgo,NE,12,valdeolmos-alalpardo-id28162
2024-08-30 16:00:00,Poco nuboso,29,29,16.0,0.0,0,47,Riesgo,0,55,Sin riesgo,NE,8,valdeolmos-alalpardo-id28162
2024-08-30 17:00:00,Poco nuboso,30,31,15.0,0.0,0,50,Riesgo,0,55,Sin riesgo,NE,9,valdeolmos-alalpardo-id28162
2024-08-30 18:00:00,Poco nuboso,28,30,15.0,0.0,0,61,Riesgo,0,55,Sin riesgo,NE,8,valdeolmos-alalpardo-id28162
2024-08-30 19:00:00,Poco nuboso,26,26,16.0,0.0,0,70,Riesgo,0,55,Sin riesgo,N,10,valdeolmos-alalpardo-id28162
2024-08-30 20:00:00,Poco nuboso,24,24,10.0,0.0,0,79,25,0,25,Sin riesgo,NE,10,valdeolmos-alalpardo-id28162
2024-08-30 21:00:00,Nubes altas,23,23,12.0,0.0,0,84,25,0,25,Sin riesgo,NE,7,valdeolmos-alalpardo-id28162
2024-08-30 22:00:00,Poco nuboso,22,22,20.0,0.0,0,87,25,0,25,Sin riesgo,NE,8,valdeolmos-alalpardo-id28162
2024-08-30 23:00:00,Cubierto,21,21,20.0,0.0,0,88,25,0,25,Sin riesgo,E,12,valdeolmos-alalpardo-id28162
2024-08-31 00:00:00,Cubierto,20,20,14.0,0.0,0,85,25,0,25,Sin riesgo,E,13,valdeolmos-alalpardo-id28162
2024-08-31 01:00:00,Muy nuboso,20,20,9.0,0.0,0,87,25,0,25,Sin riesgo,E,9,valdeolmos-alalpardo-id28162
2024-08-31 02:00:00,Cubierto,19,19,14.0,0.0,0,87,5,0,5,Sin riesgo,NE,6,valdeolmos-alalpardo-id28162
2024-08-31 03:00:00,Poco nuboso,19,19,14.0,0.0,0,89,5,0,5,Sin riesgo,E,10,valdeolmos-alalpardo-id28162
2024-08-31 04:00:00,Cielo despejado,18,18,15.0,0.0,0,91,5,0,5,Sin riesgo,NE,9,valdeolmos-alalpardo-id28162
2024-08-31 05:00:00,Poco nuboso,18,18,13.0,0.0,0,91,5,0,5,Sin riesgo,N,11,valdeolmos-alalpardo-id28162
2024-08-31 06:00:00,Cielo despejado,17,17,16.0,0.0,0,90,5,0,5,Sin riesgo,N,10,valdeolmos-alalpardo-id28162
2024-08-31 07:00:00,Nubes altas,17,17,16.0,0.0,0,91,5,0,5,Sin riesgo,E,12,valdeolmos-alalpardo-id28162
2024-08-29 12:00:00,Cubierto,23,23,12.0,0.0,0,78,90,0,70,Riesgo,E,7,valdepielagos-id28163
2024-08-29 13:00:00,Nubes altas,25,25,16.0,0.0,0,67,Riesgo,0,70,Riesgo,E,6,valdepielagos-id28163
2024-08-29 14:00:00,Nubes altas,26,26,19.0,0.0,0,59,100,0,75,Riesgo,SE,8,valdepielagos-id28163
2024-08-29 15:00:00,Nubes altas,27,27,23.0,0.0,0,51,Riesgo,0,75,Riesgo,SO,9,valdepielagos-id28163
2024-08-29 16:00:00,Nubes altas,25,25,14.0,0.0,0,65,Riesgo,0,75,Riesgo,O,12,valdepielagos-id28163
2024-08-29 17:00:00,Intervalos nubosos con lluvia escasa,23,23,14.0,1.0,0,64,Riesgo,0,75,Riesgo,O,6,valdepielagos-id28163
2024-08-29 18:00:00,Cubierto,24,24,13.0,0.0,0,69,Riesgo,0,75,Riesgo,E,1,valdepielagos-id28163
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,22,22,23.0,0.5,0,76,Riesgo,0,75,Riesgo,O,4,valdepielagos-id28163
2024-08-29 20:00:00,Muy nuboso,21,21,24.0,0.0,0,79,85,0,60,Riesgo,NE,15,valdepielagos-id28163
2024-08-29 21:00:00,Intervalos nubosos con lluvia escasa,20,20,26.0,0.1,0,88,Riesgo,0,60,Riesgo,NE,14,valdepielagos-id28163
2024-08-29 22:00:00,Poco nuboso,19,19,12.0,0.0,0,81,Riesgo,0,60,Riesgo,NE,16,valdepielagos-id28163
2024-08-29 23:00:00,Nubes altas,19,19,29.0,0.0,0,88,Riesgo,0,60,Riesgo,N,8,valdepielagos-id28163
2024-08-30 00:00:00,Cielo despejado,18,18,32.0,0.0,0,90,Riesgo,0,60,Sin riesgo,NE,18,valdepielagos-id28163
2024-08-30 01:00:00,Muy nuboso,18,18,20.0,0.0,0,92,Riesgo,0,60,Sin riesgo,NE,21,valdepielagos-id28163
2024-08-30 02:00:00,Cielo despejado,18,18,25.0,0.0,0,94,30,0,30,Sin riesgo,NO,14,valdepielagos-id28163
2024-08-30 03:00:00,Poco nuboso,17,17,15.0,0.0,0,94,30,0,30,Sin riesgo,NE,17,valdepielagos-id28163
2024-08-30 04:00:00,Muy nuboso,17,17,21.0,0.0,0,96,30,0,30,Sin riesgo,N,9,valdepielagos-id28163
2024-08-30 05:00:00,Cubierto,17,17,20.0,0.0,0,96,30,0,30,Sin riesgo,NE,14,valdepielagos-id28163
2024-08-30 06:00:00,Intervalos nubosos,16,16,27.0,0.0,0,98,Riesgo,0,30,Sin riesgo,NE,13,valdepielagos-id28163
2024-08-30 07:00:00,Cielo despejado,16,16,17.0,0.0,0,100,Riesgo,0,30,Sin riesgo,NE,18,valdepielagos-id28163
2024-08-30 08:00:00,Poco nuboso,16,16,19.0,0.0,0,100,35,0,35,Riesgo,NE,12,valdepielagos-id28163
2024-08-30 09:00:00,Poco nuboso,18,18,25.0,0.0,0,99,Riesgo,0,35,Riesgo,E,13,valdepielagos-id28163
2024-08-30 10:00:00,Cubierto,21,21,32.0,0.0,0,88,Riesgo,0,35,Riesgo,E,13,valdepielagos-id28163
2024-08-30 11:00:00,Cubierto,23,23,48.0,0.0,0,79,Riesgo,0,35,Riesgo,SE,12,valdepielagos-id28163
2024-08-30 12:00:00,Cubierto,24,24,30.0,0.0,0,70,Riesgo,0,35,Riesgo,SE,24,valdepielagos-id28163
2024-08-30 13:00:00,Nubes altas,26,26,30.0,0.0,0,58,Riesgo,0,35,Riesgo,NO,20,valdepielagos-id28163
2024-08-30 14:00:00,Nubes altas,27,27,20.0,0.0,0,51,50,0,50,Riesgo,N,20,valdepielagos-id28163
2024-08-30 15:00:00,Intervalos nubosos con lluvia escasa,28,29,11.0,0.1,0,52,Riesgo,0,50,Riesgo,NO,12,valdepielagos-id28163
2024-08-30 16:00:00,Poco nuboso,28,28,14.0,0.0,0,49,Riesgo,0,50,Sin riesgo,E,6,valdepielagos-id28163
2024-08-30 17:00:00,Nubes altas,29,30,9.0,0.0,0,52,Riesgo,0,50,Sin riesgo,E,6,valdepielagos-id28163
2024-08-30 18:00:00,Poco nuboso,27,28,8.0,0.0,0,55,Riesgo,0,50,Sin riesgo,E,4,valdepielagos-id28163
2024-08-30 19:00:00,Nubes altas,26,26,12.0,0.0,0,68,Riesgo,0,50,Sin riesgo,N,4,valdepielagos-id28163
2024-08-30 20:00:00,Poco nuboso,24,24,9.0,0.0,0,79,40,0,40,Sin riesgo,NE,8,valdepielagos-id28163
2024-08-30 21:00:00,Nubes altas,23,23,14.0,0.0,0,87,40,0,40,Sin riesgo,NE,7,valdepielagos-id28163
2024-08-30 22:00:00,Poco nuboso,21,21,19.0,0.0,0,86,40,0,40,Sin riesgo,E,10,valdepielagos-id28163
2024-08-30 23:00:00,Poco nuboso,20,20,19.0,0.0,0,89,40,0,40,Sin riesgo,E,13,valdepielagos-id28163
2024-08-31 00:00:00,Cubierto,20,20,18.0,0.0,0,90,40,0,40,Sin riesgo,E,13,valdepielagos-id28163
2024-08-31 01:00:00,Muy nuboso,19,19,12.0,0.0,0,86,40,0,40,Sin riesgo,E,12,valdepielagos-id28163
2024-08-31 02:00:00,Cubierto,19,19,13.0,0.0,0,88,10,0,10,Sin riesgo,NE,8,valdepielagos-id28163
2024-08-31 03:00:00,Cielo despejado,18,18,15.0,0.0,0,89,10,0,10,Sin riesgo,E,9,valdepielagos-id28163
2024-08-31 04:00:00,Muy nuboso,18,18,15.0,0.0,0,94,10,0,10,Sin riesgo,NE,10,valdepielagos-id28163
2024-08-31 05:00:00,Cielo despejado,17,17,18.0,0.0,0,96,10,0,10,Sin riesgo,NE,10,valdepielagos-id28163
2024-08-31 06:00:00,Cielo despejado,17,17,13.0,0.0,0,94,10,0,10,Sin riesgo,NE,12,valdepielagos-id28163
2024-08-31 07:00:00,Nubes altas,16,16,15.0,0.0,0,93,10,0,10,Sin riesgo,NE,9,valdepielagos-id28163
2024-08-29 12:00:00,Cubierto,24,24,7.0,0.0,0,76,85,0,70,Riesgo,E,4,valdetorres-de-jarama-id28164
2024-08-29 13:00:00,Nuboso,25,25,13.0,0.0,0,66,Riesgo,0,70,Riesgo,E,2,valdetorres-de-jarama-id28164
2024-08-29 14:00:00,Nubes altas,27,28,16.0,0.0,0,58,100,0,75,Riesgo,S,6,valdetorres-de-jarama-id28164
2024-08-29 15:00:00,Nubes altas,28,29,20.0,0.0,0,51,Riesgo,0,75,Riesgo,SO,7,valdetorres-de-jarama-id28164
2024-08-29 16:00:00,Cubierto,26,26,14.0,0.0,0,61,Riesgo,0,75,Riesgo,O,12,valdetorres-de-jarama-id28164
2024-08-29 17:00:00,Muy nuboso con tormenta y lluvia escasa,25,25,9.0,1.0,0,62,Riesgo,0,75,Riesgo,NO,7,valdetorres-de-jarama-id28164
2024-08-29 18:00:00,Cubierto con tormenta y lluvia escasa,25,25,47.0,0.1,0,68,Riesgo,0,75,Riesgo,O,6,valdetorres-de-jarama-id28164
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,23,23,22.0,0.1,0,69,Riesgo,0,75,Riesgo,O,32,valdetorres-de-jarama-id28164
2024-08-29 20:00:00,Cubierto,21,21,25.0,0.0,0,70,85,0,65,Riesgo,NE,14,valdetorres-de-jarama-id28164
2024-08-29 21:00:00,Cubierto con lluvia escasa,21,21,23.0,0.1,0,85,Riesgo,0,65,Riesgo,N,13,valdetorres-de-jarama-id28164
2024-08-29 22:00:00,Poco nuboso,20,20,12.0,0.0,0,82,Riesgo,0,65,Riesgo,N,11,valdetorres-de-jarama-id28164
2024-08-29 23:00:00,Poco nuboso,20,20,26.0,0.0,0,90,Riesgo,0,65,Riesgo,N,6,valdetorres-de-jarama-id28164
2024-08-30 00:00:00,Cubierto,19,19,26.0,0.0,0,90,Riesgo,0,65,Sin riesgo,NE,14,valdetorres-de-jarama-id28164
2024-08-30 01:00:00,Poco nuboso,19,19,20.0,0.0,0,91,Riesgo,0,65,Sin riesgo,N,16,valdetorres-de-jarama-id28164
2024-08-30 02:00:00,Poco nuboso,18,18,25.0,0.0,0,95,20,0,20,Sin riesgo,N,14,valdetorres-de-jarama-id28164
2024-08-30 03:00:00,Nuboso,18,18,19.0,0.0,0,92,20,0,20,Sin riesgo,NE,16,valdetorres-de-jarama-id28164
2024-08-30 04:00:00,Muy nuboso,18,18,19.0,0.0,0,96,20,0,20,Sin riesgo,N,13,valdetorres-de-jarama-id28164
2024-08-30 05:00:00,Muy nuboso,17,17,15.0,0.0,0,97,20,0,20,Sin riesgo,N,12,valdetorres-de-jarama-id28164
2024-08-30 06:00:00,Cubierto,17,17,21.0,0.0,0,98,Riesgo,0,20,Sin riesgo,N,10,valdetorres-de-jarama-id28164
2024-08-30 07:00:00,Cielo despejado,17,17,12.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,13,valdetorres-de-jarama-id28164
2024-08-30 08:00:00,Muy nuboso,17,17,14.0,0.0,0,100,30,0,30,Riesgo,N,9,valdetorres-de-jarama-id28164
2024-08-30 09:00:00,Muy nuboso,19,19,21.0,0.0,0,98,Riesgo,0,30,Riesgo,E,10,valdetorres-de-jarama-id28164
2024-08-30 10:00:00,Cubierto,21,21,25.0,0.0,0,87,Riesgo,0,30,Riesgo,E,10,valdetorres-de-jarama-id28164
2024-08-30 11:00:00,Cubierto,24,24,39.0,0.0,0,78,Riesgo,0,30,Riesgo,SE,9,valdetorres-de-jarama-id28164
2024-08-30 12:00:00,Cubierto,25,25,19.0,0.0,0,66,Riesgo,0,30,Riesgo,SE,18,valdetorres-de-jarama-id28164
2024-08-30 13:00:00,Nubes altas,26,26,27.0,0.0,0,54,Riesgo,0,30,Riesgo,N,12,valdetorres-de-jarama-id28164
